,0
5672,0
5673,0
5674,0
5675,0
5676,24
5677,759
5678,0
5679,211
5680,0
5681,0
5682,0
5683,0
5684,0
5685,0
5686,0
5687,0
5688,0
5689,0
5690,0
5691,0
5692,1357
5693,0
5694,380
5695,257
5696,0
5697,0
5698,0
5699,0
5700,0
5701,0
5702,1220
5703,672
5704,0
5705,25
5706,0
5707,0
5708,841
5709,0
5710,0
5711,456
5712,0
5713,0
5714,0
5715,0
5716,299
5717,0
5718,0
5719,434
5720,0
5721,0
5722,0
5723,544
5724,773
5725,0
5726,0
5727,0
5728,729
5729,363
5730,0
5731,0
5732,0
5733,1437
5734,0
5735,0
5736,658
5737,0
5738,0
5739,0
5740,0
5741,1532
5742,0
5743,0
5744,1199
5745,0
5746,0
5747,368
5748,0
5749,0
5750,0
5751,131
5752,0
5753,0
5754,0
5755,0
5756,0
5757,714
5758,0
5759,0
5760,0
5761,662
5762,0
5763,517
5764,0
5765,499
5766,0
5767,0
5768,0
5769,0
5770,603
5771,0
5772,0
5773,92
5774,194
5775,73
5776,0
5777,0
5778,0
5779,0
5780,0
5781,917
5782,0
5783,0
5784,0
5785,0
5786,0
5787,1066
5788,0
5789,0
5790,1412
5791,0
5792,1312
5793,0
5794,0
5795,0
5796,238
5797,0
5798,0
5799,0
5800,0
5801,0
5802,0
5803,0
5804,1363
5805,1157
5806,0
5807,2
5808,0
5809,938
5810,0
5811,0
5812,0
5813,0
5814,666
5815,717
5816,0
5817,0
5818,0
5819,0
5820,0
5821,1379
5822,0
5823,1001
5824,0
5825,0
5826,0
5827,575
5828,0
5829,0
5830,0
5831,0
5832,0
5833,0
5834,0
5835,1094
5836,533
5837,0
5838,470
5839,1405
5840,0
5841,0
5842,0
5843,578
5844,0
5845,0
5846,1240
5847,0
5848,217
5849,0
5850,0
5851,0
5852,0
5853,0
5854,0
5855,1089
5856,0
5857,0
5858,1552
5859,0
5860,0
5861,0
5862,0
5863,0
5864,0
5865,0
5866,0
5867,0
5868,81
5869,0
5870,1085
5871,0
5872,386
5873,524
5874,0
5875,64
5876,832
5877,0
5878,0
5879,0
5880,1045
5881,625
5882,0
5883,1220
5884,0
5885,543
5886,0
5887,0
5888,50
5889,0
5890,1366
5891,661
5892,0
5893,0
5894,0
5895,0
5896,0
5897,0
5898,1193
5899,0
5900,0
5901,1481
5902,0
5903,1352
5904,0
5905,0
5906,965
5907,0
5908,0
5909,0
5910,0
5911,0
5912,0
5913,0
5914,0
5915,153
5916,0
5917,0
5918,1170
5919,0
5920,0
5921,0
5922,1090
5923,0
5924,1002
5925,0
5926,344
5927,879
5928,0
5929,0
5930,0
5931,1053
5932,572
5933,540
5934,1499
5935,433
5936,1199
5937,0
5938,0
5939,0
5940,0
5941,0
5942,0
5943,209
5944,44
5945,0
5946,0
5947,0
5948,855
5949,0
5950,1089
5951,0
5952,86
5953,213
5954,1138
5955,0
5956,0
5957,0
5958,0
5959,0
5960,0
5961,0
5962,0
5963,0
5964,1363
5965,0
5966,0
5967,0
5968,0
5969,0
5970,0
5971,0
5972,0
5973,0
5974,0
5975,0
5976,0
5977,501
5978,0
5979,0
5980,0
5981,1136
5982,130
5983,0
5984,0
5985,1168
5986,0
5987,0
5988,0
5989,0
5990,0
5991,0
5992,0
5993,0
5994,1498
5995,0
5996,0
5997,0
5998,0
5999,0
6000,0
6001,0
6002,0
6003,0
6004,0
6005,0
6006,479
6007,393
6008,0
6009,0
6010,0
6011,0
6012,0
6013,0
6014,1131
6015,1206
6016,0
6017,0
6018,0
6019,0
6020,0
6021,0
6022,0
6023,0
6024,0
6025,0
6026,512
6027,0
6028,0
6029,0
6030,0
6031,0
6032,991
6033,0
6034,0
6035,0
6036,1007
6037,0
6038,0
6039,600
6040,0
6041,0
6042,0
6043,0
6044,0
6045,0
6046,0
6047,0
6048,432
6049,0
6050,0
6051,0
6052,726
6053,1312
6054,0
6055,0
6056,1505
6057,0
6058,0
6059,1190
6060,472
6061,541
6062,1070
6063,0
6064,1207
6065,436
6066,0
6067,0
6068,0
6069,0
6070,0
6071,0
6072,1047
6073,0
6074,0
6075,0
6076,0
6077,624
6078,0
6079,0
6080,1495
6081,0
6082,0
6083,0
6084,380
6085,0
6086,0
6087,456
6088,0
6089,0
6090,6
6091,0
6092,1357
6093,1101
6094,0
6095,0
6096,0
6097,880
6098,1055
6099,1272
6100,0
6101,0
6102,0
6103,0
6104,0
6105,8
6106,0
6107,0
6108,0
6109,0
6110,0
6111,0
6112,0
6113,0
6114,530
6115,753
6116,358
6117,0
6118,2
6119,0
6120,0
6121,467
6122,0
6123,0
6124,0
6125,0
6126,0
6127,1498
6128,117
6129,0
6130,0
6131,0
6132,0
6133,0
6134,633
6135,0
6136,0
6137,0
6138,0
6139,151
6140,0
6141,0
6142,0
6143,0
6144,0
6145,0
6146,0
6147,0
6148,0
6149,0
6150,0
6151,0
6152,0
6153,0
6154,684
6155,0
6156,0
6157,488
6158,1312
6159,0
6160,1315
6161,340
6162,936
6163,1508
6164,0
6165,0
6166,737
6167,0
6168,0
6169,0
6170,106
6171,337
6172,43
6173,0
6174,0
6175,1199
6176,920
6177,0
6178,0
6179,1197
6180,500
6181,0
6182,356
6183,340
6184,0
6185,0
6186,568
6187,0
6188,1269
6189,0
6190,0
6191,0
6192,62
6193,0
6194,0
6195,0
6196,0
6197,0
6198,0
6199,0
6200,0
6201,0
6202,0
6203,635
6204,0
6205,0
6206,0
6207,7
6208,173
6209,119
6210,581
6211,0
6212,0
6213,0
6214,349
6215,0
6216,0
6217,0
6218,0
6219,0
6220,1439
6221,0
6222,0
6223,0
6224,0
6225,965
6226,0
6227,0
6228,37
6229,0
6230,0
6231,0
6232,0
6233,617
6234,0
6235,960
6236,1023
6237,0
6238,0
6239,0
6240,0
6241,0
6242,0
6243,0
6244,0
6245,1237
6246,0
6247,0
6248,0
6249,1076
6250,8
6251,0
6252,1203
6253,0
6254,0
6255,0
6256,42
6257,981
6258,832
6259,1211
6260,0
6261,0
6262,1027
6263,741
6264,0
6265,0
6266,0
6267,194
6268,1234
6269,1303
6270,0
6271,0
6272,0
6273,0
6274,1126
6275,822
6276,0
6277,1066
6278,1284
6279,0
6280,1482
6281,1361
6282,0
6283,0
6284,984
6285,1364
6286,0
6287,0
6288,0
6289,0
6290,0
6291,0
6292,0
6293,641
6294,192
6295,856
6296,0
6297,0
6298,436
6299,0
6300,1244
6301,0
6302,0
6303,0
6304,131
6305,972
6306,0
6307,0
6308,0
6309,0
6310,384
6311,0
6312,155
6313,0
6314,0
6315,0
6316,922
6317,0
6318,0
6319,0
6320,0
6321,1038
6322,0
6323,0
6324,1315
6325,0
6326,0
6327,0
6328,1097
6329,114
6330,0
6331,1223
6332,822
6333,986
6334,0
6335,0
6336,1009
6337,0
6338,0
6339,0
6340,0
6341,0
6342,1318
6343,0
6344,0
6345,0
6346,0
6347,0
6348,1061
6349,822
6350,1360
6351,0
6352,0
6353,0
6354,0
6355,0
6356,0
6357,0
6358,0
6359,501
6360,902
6361,66
6362,973
6363,264
6364,0
6365,0
6366,924
6367,131
6368,0
6369,93
6370,461
6371,672
6372,762
6373,0
6374,588
6375,0
6376,0
6377,0
6378,0
6379,571
6380,0
6381,578
6382,0
6383,0
6384,0
6385,0
6386,0
6387,0
6388,0
6389,0
6390,366
6391,0
6392,117
6393,0
6394,375
6395,0
6396,0
6397,461
6398,0
6399,0
6400,0
6401,1087
6402,0
6403,854
6404,0
6405,614
6406,0
6407,0
6408,0
6409,0
6410,0
6411,0
6412,0
6413,572
6414,0
6415,0
6416,0
6417,0
6418,0
6419,428
6420,0
6421,0
6422,0
6423,0
6424,0
6425,0
6426,487
6427,0
6428,0
6429,677
6430,1433
6431,0
6432,0
6433,0
6434,638
6435,575
6436,0
6437,846
6438,0
6439,0
6440,0
6441,0
6442,96
6443,1547
6444,280
6445,963
6446,0
6447,1454
6448,441
6449,1206
6450,0
6451,0
6452,1338
6453,0
6454,0
6455,0
6456,0
6457,823
6458,1087
6459,0
6460,0
6461,0
6462,0
6463,0
6464,0
6465,0
6466,0
6467,0
6468,0
6469,197
6470,0
6471,0
6472,1317
6473,0
6474,0
6475,966
6476,1136
6477,0
6478,0
6479,720
6480,0
6481,0
6482,1195
6483,1358
6484,0
6485,1032
6486,496
6487,740
6488,912
6489,0
6490,0
6491,0
6492,0
6493,0
6494,0
6495,0
6496,0
6497,718
6498,132
6499,131
6500,701
6501,0
6502,395
6503,0
6504,0
6505,559
6506,808
6507,0
6508,0
6509,0
6510,1516
6511,0
6512,0
6513,547
6514,0
6515,0
6516,1159
6517,16
6518,17
6519,0
6520,0
6521,0
6522,55
6523,0
6524,0
6525,0
6526,0
6527,572
6528,0
6529,0
6530,0
6531,0
6532,733
6533,1519
6534,0
6535,0
6536,0
6537,0
6538,0
6539,0
6540,0
6541,0
6542,942
6543,0
6544,832
6545,0
6546,0
6547,865
6548,0
6549,1266
6550,0
6551,1066
6552,570
6553,258
6554,0
6555,556
6556,541
6557,0
6558,0
6559,0
6560,1371
6561,0
6562,1220
6563,0
6564,0
6565,1189
6566,0
6567,0
6568,261
6569,0
6570,0
6571,0
6572,0
6573,0
6574,0
6575,0
6576,1201
6577,829
6578,0
6579,0
6580,0
6581,0
6582,797
6583,0
6584,0
6585,0
6586,0
6587,1165
6588,944
6589,0
6590,0
6591,0
6592,1334
6593,0
6594,0
6595,417
6596,0
6597,436
6598,389
6599,274
6600,0
6601,0
6602,0
6603,0
6604,565
6605,376
6606,0
6607,0
6608,120
6609,0
6610,0
6611,0
6612,0
6613,167
6614,0
6615,601
6616,0
6617,15
6618,902
6619,0
6620,0
6621,0
6622,1546
6623,0
6624,0
6625,0
6626,250
6627,584
6628,0
6629,0
6630,177
6631,0
6632,0
6633,279
6634,0
6635,0
6636,0
6637,913
6638,1017
6639,710
6640,54
6641,1381
6642,0
6643,0
6644,0
6645,0
6646,951
6647,0
6648,0
6649,1332
6650,0
6651,0
6652,40
6653,0
6654,0
6655,0
6656,1413
6657,0
6658,0
6659,0
6660,919
6661,1229
6662,0
6663,0
6664,0
6665,0
6666,0
6667,0
6668,622
6669,0
6670,0
6671,0
6672,0
6673,0
6674,0
6675,0
6676,0
6677,0
6678,850
6679,0
6680,0
6681,0
6682,1240
6683,0
6684,0
6685,0
6686,0
6687,1163
6688,0
6689,0
6690,158
6691,707
6692,251
6693,0
6694,0
6695,0
6696,0
6697,41
6698,0
6699,0
6700,0
6701,845
6702,0
6703,0
6704,0
6705,1040
6706,0
6707,0
6708,0
6709,0
6710,185
6711,0
6712,159
6713,0
6714,0
6715,0
6716,0
6717,1383
6718,0
6719,1203
6720,0
6721,0
6722,0
6723,0
6724,0
6725,1007
6726,0
6727,1169
6728,0
6729,599
6730,0
6731,0
6732,0
6733,0
6734,0
6735,0
6736,0
6737,687
6738,0
6739,1546
6740,0
6741,0
6742,0
6743,0
6744,299
6745,0
6746,0
6747,94
6748,0
6749,593
6750,0
6751,1082
6752,0
6753,0
6754,0
6755,0
6756,0
6757,240
6758,575
6759,0
6760,196
6761,0
6762,496
6763,0
6764,0
6765,0
6766,31
6767,1316
6768,1066
6769,1329
6770,0
6771,0
6772,0
6773,0
6774,0
6775,641
6776,0
6777,1201
6778,1498
6779,0
6780,0
6781,520
6782,0
6783,1078
6784,237
6785,0
6786,315
6787,0
6788,0
6789,0
6790,0
6791,0
6792,0
6793,1413
6794,0
6795,710
6796,0
6797,0
6798,0
6799,1147
6800,0
6801,0
6802,0
6803,748
6804,444
6805,1321
6806,513
6807,499
6808,1279
6809,173
6810,0
6811,1294
6812,0
6813,757
6814,0
6815,0
6816,0
6817,0
6818,1352
6819,10
6820,197
6821,0
6822,0
6823,99
6824,940
6825,0
6826,0
6827,0
6828,815
6829,699
6830,0
6831,727
6832,0
6833,0
6834,553
6835,0
6836,0
6837,0
6838,0
6839,224
6840,0
6841,0
6842,0
6843,936
6844,0
6845,0
6846,0
6847,0
6848,271
6849,0
6850,1542
6851,699
6852,0
6853,0
6854,190
6855,1479
6856,0
6857,0
6858,0
6859,26
6860,0
6861,1241
6862,218
6863,368
6864,1174
6865,0
6866,0
6867,0
6868,0
6869,0
6870,0
6871,1427
6872,1550
6873,119
6874,364
6875,0
6876,1381
6877,0
6878,0
6879,0
6880,608
6881,20
6882,415
6883,0
6884,0
6885,0
6886,246
6887,0
6888,794
6889,0
6890,790
6891,0
6892,1142
6893,0
6894,941
6895,0
6896,0
6897,307
6898,0
6899,1359
6900,193
6901,158
6902,0
6903,1451
6904,0
6905,0
6906,0
6907,0
6908,0
6909,742
6910,0
6911,1214
6912,0
6913,0
6914,0
6915,1301
6916,0
6917,0
6918,0
6919,0
6920,0
6921,1489
6922,0
6923,0
6924,0
6925,0
6926,0
6927,496
6928,835
6929,848
6930,491
6931,0
6932,1025
6933,0
6934,648
6935,0
6936,159
6937,227
6938,0
6939,0
6940,0
6941,0
6942,0
6943,1081
6944,0
6945,0
6946,0
6947,0
6948,424
6949,372
6950,0
6951,0
6952,1296
6953,0
6954,0
6955,609
6956,166
6957,0
6958,0
6959,0
6960,0
6961,0
6962,0
6963,1141
6964,0
6965,0
6966,1227
6967,839
6968,1084
6969,0
6970,766
6971,0
6972,349
6973,0
6974,1437
6975,5
6976,657
6977,0
6978,1258
6979,0
6980,0
6981,0
6982,0
6983,0
6984,1319
6985,0
6986,0
6987,0
6988,0
6989,0
6990,382
6991,0
6992,0
6993,140
6994,0
6995,788
6996,0
6997,0
6998,508
6999,0
7000,0
7001,1198
7002,481
7003,0
7004,25
7005,1075
7006,0
7007,0
7008,0
7009,0
7010,0
7011,0
7012,386
7013,0
7014,0
7015,0
7016,1407
7017,0
7018,0
7019,0
7020,0
7021,0
7022,0
7023,660
7024,0
7025,0
7026,0
7027,0
7028,0
7029,0
7030,0
7031,0
7032,0
7033,0
7034,1426
7035,0
7036,0
7037,0
7038,0
7039,655
7040,732
7041,0
7042,1546
7043,751
7044,735
7045,0
7046,219
7047,0
7048,0
7049,0
7050,0
7051,1388
7052,0
7053,0
7054,822
7055,0
7056,737
7057,0
7058,309
7059,0
7060,0
7061,761
7062,0
7063,181
7064,0
7065,0
7066,538
7067,0
7068,0
7069,0
7070,0
7071,0
7072,1464
7073,0
7074,301
7075,1244
7076,0
7077,0
7078,0
7079,0
7080,0
7081,0
7082,0
7083,0
7084,451
7085,864
7086,0
7087,0
7088,0
7089,0
7090,1232
7091,0
7092,0
7093,402
7094,1254
7095,0
7096,0
7097,0
7098,1017
7099,0
7100,1134
7101,0
7102,0
7103,0
7104,0
7105,1236
7106,1003
7107,680
7108,0
7109,0
7110,0
7111,0
7112,1081
7113,0
7114,0
7115,0
7116,0
7117,979
7118,799
7119,0
7120,0
7121,0
7122,1297
7123,0
7124,0
7125,47
7126,0
7127,0
7128,0
7129,0
7130,0
7131,0
7132,0
7133,0
7134,0
7135,0
7136,0
7137,141
7138,0
7139,1284
7140,1270
7141,0
7142,911
7143,547
7144,0
7145,0
7146,0
7147,0
7148,1066
7149,1503
7150,1395
7151,190
7152,428
7153,0
7154,0
7155,0
7156,0
7157,0
7158,0
7159,0
7160,0
7161,0
7162,220
7163,228
7164,1206
7165,0
7166,0
7167,0
7168,442
7169,56
7170,0
7171,0
7172,0
7173,777
7174,0
7175,0
7176,0
7177,1276
7178,0
7179,280
7180,0
7181,1360
7182,0
7183,0
7184,0
7185,126
7186,0
7187,780
7188,0
7189,1092
7190,0
7191,773
7192,857
7193,0
7194,0
7195,0
7196,722
7197,0
7198,0
7199,0
7200,0
7201,272
7202,201
7203,420
7204,0
7205,0
7206,1332
7207,0
7208,0
7209,0
7210,642
7211,0
7212,0
7213,0
7214,0
7215,0
7216,62
7217,117
7218,0
7219,0
7220,0
7221,0
7222,1147
7223,481
7224,0
7225,175
7226,1157
7227,0
7228,0
7229,0
7230,0
7231,283
7232,0
7233,214
7234,0
7235,0
7236,0
7237,0
7238,0
7239,0
7240,0
7241,0
7242,0
7243,0
7244,0
7245,248
7246,103
7247,888
7248,0
7249,0
7250,0
7251,0
7252,0
7253,0
7254,199
7255,0
7256,0
7257,1319
7258,0
7259,0
7260,0
7261,989
7262,0
7263,0
7264,0
7265,0
7266,0
7267,1285
7268,0
7269,999
7270,1466
7271,0
7272,0
7273,0
7274,0
7275,681
7276,0
7277,1188
7278,151
7279,0
7280,177
7281,1538
7282,0
7283,0
7284,119
7285,0
7286,0
7287,1271
7288,1201
7289,391
7290,0
7291,0
7292,0
7293,0
7294,0
7295,0
7296,0
7297,649
7298,617
7299,0
7300,0
7301,0
7302,535
7303,622
7304,0
7305,693
7306,0
7307,0
7308,687
7309,354
7310,1290
7311,0
7312,0
7313,1232
7314,0
7315,0
7316,0
7317,0
7318,0
7319,0
7320,0
7321,0
7322,0
7323,425
7324,1147
7325,401
7326,336
7327,510
7328,0
7329,0
7330,0
7331,1019
7332,0
7333,819
7334,0
7335,0
7336,0
7337,0
7338,0
7339,0
7340,0
7341,0
7342,0
7343,0
7344,0
7345,0
7346,0
7347,0
7348,0
7349,375
7350,0
7351,197
7352,0
7353,0
7354,0
7355,0
7356,0
7357,0
7358,0
7359,0
7360,0
7361,0
7362,0
7363,0
7364,0
7365,1302
7366,0
7367,0
7368,0
7369,76
7370,0
7371,0
7372,0
7373,0
7374,0
7375,0
7376,789
7377,0
7378,0
7379,0
7380,0
7381,516
7382,0
7383,535
7384,0
7385,0
7386,842
7387,1262
7388,0
7389,0
7390,0
7391,0
7392,0
7393,884
7394,0
7395,483
7396,0
7397,1199
7398,0
7399,0
7400,0
7401,1287
7402,769
7403,0
7404,0
7405,1065
7406,0
7407,287
7408,1253
7409,0
7410,391
7411,938
7412,0
7413,0
7414,1219
7415,0
7416,0
7417,0
7418,0
7419,0
7420,0
7421,863
7422,227
7423,70
7424,0
7425,0
7426,1003
7427,0
7428,0
7429,0
7430,826
7431,0
7432,0
7433,1454
7434,0
7435,0
7436,0
7437,0
7438,0
7439,394
7440,0
7441,0
7442,0
7443,571
7444,0
7445,0
7446,0
7447,0
7448,1463
7449,0
7450,1147
7451,0
7452,0
7453,339
7454,0
7455,1126
7456,1054
7457,0
7458,0
7459,1476
7460,0
7461,0
7462,0
7463,0
7464,0
7465,0
7466,0
7467,580
7468,0
7469,271
7470,1017
7471,826
7472,0
7473,0
7474,0
7475,0
7476,776
7477,0
7478,0
7479,0
7480,0
7481,0
7482,356
7483,1162
7484,693
7485,0
7486,0
7487,855
7488,0
7489,0
7490,572
7491,0
7492,0
7493,0
7494,0
7495,0
7496,1516
7497,1410
7498,3
7499,1370
7500,357
7501,0
7502,0
7503,0
7504,113
7505,816
7506,0
7507,0
7508,0
7509,0
7510,0
7511,0
7512,653
7513,375
7514,776
7515,794
7516,78
7517,0
7518,0
7519,0
7520,0
7521,0
7522,0
7523,762
7524,953
7525,0
7526,0
7527,88
7528,0
7529,9
7530,197
7531,0
7532,1259
7533,0
7534,770
7535,0
7536,131
7537,1354
7538,0
7539,0
7540,0
7541,322
7542,911
7543,0
7544,0
7545,244
7546,0
7547,0
7548,0
7549,1285
7550,0
7551,1371
7552,1281
7553,0
7554,0
7555,777
7556,1322
7557,0
7558,0
7559,903
7560,0
7561,0
7562,0
7563,0
7564,1320
7565,659
7566,0
7567,1400
7568,145
7569,659
7570,0
7571,0
7572,0
7573,0
7574,845
7575,347
7576,0
7577,0
7578,0
7579,852
7580,0
7581,0
7582,0
7583,0
7584,1508
7585,0
7586,299
7587,0
7588,0
7589,0
7590,0
7591,466
7592,1350
7593,0
7594,932
7595,0
7596,0
7597,0
7598,0
7599,0
7600,1429
7601,0
7602,0
7603,0
7604,0
7605,0
7606,0
7607,0
7608,0
7609,0
7610,0
7611,0
7612,0
7613,0
7614,453
7615,0
7616,0
7617,0
7618,0
7619,0
7620,0
7621,0
7622,915
7623,1040
7624,903
7625,0
7626,0
7627,0
7628,686
7629,349
7630,0
7631,1012
7632,0
7633,1008
7634,0
7635,0
7636,261
7637,0
7638,0
7639,0
7640,0
7641,142
7642,197
7643,187
7644,0
7645,0
7646,0
7647,621
7648,0
7649,0
7650,0
7651,1156
7652,1063
7653,0
7654,51
7655,0
7656,766
7657,0
7658,0
7659,0
7660,0
7661,0
7662,1199
7663,0
7664,335
7665,0
7666,17
7667,0
7668,0
7669,0
7670,0
7671,113
7672,0
7673,0
7674,0
7675,0
7676,0
7677,0
7678,0
7679,954
7680,0
7681,0
7682,990
7683,363
7684,0
7685,1339
7686,0
7687,1311
7688,0
7689,0
7690,0
7691,176
7692,0
7693,0
7694,0
7695,658
7696,801
7697,317
7698,1442
7699,0
7700,127
7701,0
7702,0
7703,0
7704,0
7705,377
7706,0
7707,0
7708,0
7709,0
7710,0
7711,0
7712,1293
7713,0
7714,0
7715,0
7716,356
7717,0
7718,483
7719,0
7720,0
7721,0
7722,0
7723,0
7724,0
7725,0
7726,0
7727,0
7728,0
7729,1541
7730,0
7731,0
7732,0
7733,0
7734,1053
7735,0
7736,0
7737,763
7738,0
7739,0
7740,0
7741,0
7742,0
7743,1154
7744,438
7745,0
7746,0
7747,0
7748,750
7749,0
7750,72
7751,0
7752,0
7753,0
7754,0
7755,0
7756,190
7757,681
7758,862
7759,0
7760,0
7761,0
7762,0
7763,0
7764,0
7765,519
7766,1152
7767,0
7768,1480
7769,0
7770,910
7771,0
7772,169
7773,0
7774,0
7775,1081
7776,0
7777,0
7778,0
7779,0
7780,132
7781,0
7782,1050
7783,0
7784,920
7785,0
7786,248
7787,0
7788,0
7789,492
7790,0
7791,0
7792,0
7793,0
7794,0
7795,1468
7796,0
7797,0
7798,0
7799,0
7800,0
7801,1370
7802,314
7803,0
7804,0
7805,0
7806,0
7807,0
7808,812
7809,0
7810,0
7811,0
7812,876
7813,0
7814,528
7815,408
7816,451
7817,0
7818,0
7819,794
7820,548
7821,0
7822,0
7823,0
7824,1297
7825,0
7826,794
7827,1329
7828,0
7829,0
7830,666
7831,1181
7832,0
7833,0
7834,0
7835,0
7836,0
7837,0
7838,1206
7839,0
7840,0
7841,987
7842,0
7843,0
7844,0
7845,0
7846,0
7847,34
7848,0
7849,0
7850,0
7851,0
7852,0
7853,0
7854,0
7855,0
7856,0
7857,0
7858,681
7859,0
7860,0
7861,742
7862,0
7863,323
7864,0
7865,483
7866,0
7867,1412
7868,0
7869,0
7870,0
7871,0
7872,621
7873,2
7874,658
7875,0
7876,613
7877,0
7878,0
7879,942
7880,0
7881,0
7882,0
7883,0
7884,0
7885,0
7886,776
7887,0
7888,0
7889,0
7890,0
7891,0
7892,0
7893,0
7894,16
7895,0
7896,0
7897,1270
7898,0
7899,0
7900,1448
7901,0
7902,0
7903,0
7904,1182
7905,0
7906,0
7907,0
7908,0
7909,0
7910,726
7911,0
7912,0
7913,0
7914,0
7915,0
7916,0
7917,0
7918,0
7919,1379
7920,1268
7921,1321
7922,0
7923,0
7924,0
7925,0
7926,0
7927,0
7928,0
7929,0
7930,0
7931,0
7932,0
7933,0
7934,0
7935,0
7936,0
7937,91
7938,0
7939,0
7940,0
7941,0
7942,0
7943,0
7944,1212
7945,0
7946,1247
7947,0
7948,980
7949,0
7950,0
7951,0
7952,784
7953,0
7954,0
7955,0
7956,0
7957,68
7958,1099
7959,0
7960,910
7961,457
7962,0
7963,1230
7964,0
7965,41
7966,0
7967,0
7968,0
7969,0
7970,0
7971,0
7972,1398
7973,0
7974,0
7975,1006
7976,0
7977,0
7978,1213
7979,0
7980,114
7981,504
7982,0
7983,731
7984,0
7985,377
7986,0
7987,0
7988,0
7989,0
7990,0
7991,0
7992,0
7993,88
7994,0
7995,229
7996,1020
7997,829
7998,0
7999,224
8000,0
8001,0
8002,0
8003,0
8004,0
8005,788
8006,1016
8007,0
8008,0
8009,0
8010,0
8011,0
8012,1412
8013,944
8014,0
8015,1419
8016,0
8017,0
8018,0
8019,0
8020,0
8021,0
8022,0
8023,0
8024,0
8025,0
8026,0
8027,0
8028,1098
8029,68
8030,705
8031,0
8032,0
8033,2
8034,0
8035,0
8036,0
8037,863
8038,582
8039,0
8040,0
8041,0
8042,0
8043,0
8044,847
8045,0
8046,0
8047,0
8048,0
8049,0
8050,0
8051,484
8052,140
8053,911
8054,0
8055,0
8056,0
8057,0
8058,0
8059,0
8060,1157
8061,0
8062,0
8063,0
8064,0
8065,1350
8066,0
8067,1397
8068,0
8069,0
8070,0
8071,414
8072,0
8073,0
8074,154
8075,404
8076,0
8077,856
8078,369
8079,0
8080,0
8081,0
8082,0
8083,0
8084,45
8085,1124
8086,353
8087,0
8088,0
8089,0
8090,425
8091,0
8092,0
8093,0
8094,0
8095,0
8096,0
8097,0
8098,0
8099,0
8100,0
8101,825
8102,0
8103,0
8104,0
8105,0
8106,58
8107,0
8108,0
8109,0
8110,0
8111,0
8112,0
8113,0
8114,0
8115,0
8116,1481
8117,10
8118,514
8119,0
8120,362
8121,0
8122,0
8123,0
8124,954
8125,1199
8126,0
8127,0
8128,0
8129,1507
8130,0
8131,1029
8132,0
8133,725
8134,0
8135,0
8136,0
8137,1289
8138,0
8139,0
8140,0
8141,0
8142,426
8143,0
8144,0
8145,0
8146,0
8147,630
8148,0
8149,0
8150,0
8151,0
8152,0
8153,0
8154,406
8155,0
8156,1265
8157,0
8158,0
8159,0
8160,1437
8161,1453
8162,0
8163,576
8164,585
8165,373
8166,0
8167,0
8168,0
8169,0
8170,1371
8171,247
8172,0
8173,0
8174,104
8175,555
8176,980
8177,637
8178,645
8179,0
8180,0
8181,0
8182,0
8183,0
8184,0
8185,0
8186,1344
8187,1084
8188,0
8189,1394
8190,23
8191,0
8192,0
8193,0
8194,0
8195,0
8196,0
8197,1232
8198,1004
8199,1318
8200,1030
8201,0
8202,582
8203,1323
8204,415
8205,0
8206,0
8207,1010
8208,0
8209,0
8210,445
8211,0
8212,0
8213,0
8214,1022
8215,0
8216,211
8217,0
8218,578
8219,0
8220,0
8221,0
8222,794
8223,0
8224,0
8225,0
8226,0
8227,0
8228,0
8229,0
8230,2
8231,0
8232,0
8233,0
8234,0
8235,0
8236,0
8237,0
8238,217
8239,1113
8240,0
8241,0
8242,770
8243,0
8244,0
8245,0
8246,463
8247,0
8248,0
8249,0
8250,0
8251,1034
8252,0
8253,0
8254,0
8255,0
8256,0
8257,38
8258,0
8259,602
8260,0
8261,0
8262,861
8263,0
8264,0
8265,0
8266,0
8267,0
8268,166
8269,0
8270,0
8271,0
8272,0
8273,0
8274,0
8275,0
8276,0
8277,0
8278,578
8279,30
8280,0
8281,0
8282,361
8283,713
8284,1014
8285,0
8286,0
8287,0
8288,1489
8289,324
8290,0
8291,0
8292,0
8293,0
8294,594
8295,201
8296,0
8297,0
8298,728
8299,0
8300,576
8301,341
8302,1270
8303,0
8304,773
8305,0
8306,0
8307,0
8308,0
8309,1263
8310,1158
8311,640
8312,0
8313,0
8314,365
8315,6
8316,0
8317,623
8318,0
8319,1356
8320,126
8321,1081
8322,0
8323,706
8324,1048
8325,1544
8326,0
8327,0
8328,950
8329,0
8330,1481
8331,0
8332,0
8333,1199
8334,1063
8335,0
8336,0
8337,0
8338,1315
8339,0
8340,0
8341,0
8342,0
8343,0
8344,0
8345,0
8346,248
8347,0
8348,0
8349,0
8350,713
8351,0
8352,0
8353,177
8354,0
8355,239
8356,0
8357,0
8358,0
8359,0
8360,1457
8361,0
8362,798
8363,625
8364,0
8365,0
8366,0
8367,0
8368,19
8369,0
8370,0
8371,1527
8372,0
8373,0
8374,1509
8375,12
8376,0
8377,0
8378,582
8379,0
8380,0
8381,0
8382,0
8383,1532
8384,1208
8385,0
8386,0
8387,0
8388,0
8389,821
8390,0
8391,0
8392,0
8393,0
8394,0
8395,118
8396,0
8397,1217
8398,536
8399,0
8400,0
8401,0
8402,15
8403,0
8404,0
8405,0
8406,224
8407,0
8408,921
