,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
221,0.9119428,-0.77864414,0.75768393,0.9752385,0.043693695,0.14417942,-0.49092165,-0.44398215,-1.0640337,-0.0042195474,-0.9537114,-1.5434325,-0.008894986,0.62994117,0.04402424,0.77333146,0.9239675,0.08048491,0.18189898,-0.6074741,-0.38310486,-0.16705908,-0.2086807,0.12156646,0.65369827,0.17004144,-1.4600618,-0.68744,-0.060075592,0.18984868,0.2282445,-1.0281113,0.52708673,-0.6574861,0.3215541,-0.6811257,-0.061392725,-0.63354826,0.25492093,-0.9079097,0.8085655,0.8548106,-0.80012333,1.2629728,0.7085499,-0.23015898,0.24912027,0.35321525,-0.50830865,1.5335737,-1.3366827,-0.9843941,-0.013320021,1.4148616,0.20427258,0.7603947,1.2279454,1.0173179,0.24042134,1.1238866,0.036091786,-0.6523908,1.3356744,-0.55791605,0.11863877,-0.3754848,0.76575345,1.0235853,0.49618417,0.68152755,-0.122257136,0.59683084,-0.556575,0.4811696,-0.56911266,0.17219037,0.060248494,-0.24839522,0.12278935,-0.60180575,0.5667077,0.14526848,0.16474898,0.3733063,-0.39601904,-0.15395269,-0.36627042,1.1307671,-0.06273948,0.12875351,0.09840974,-0.55639786,-0.20269263,-0.24253607,-0.026096141,-0.8698007,-0.20196106,-0.7608826,1.5820872,0.9830393
222,0.90811574,0.25592512,-0.58924395,1.0705128,0.10810278,0.6144387,0.17567511,0.5969885,0.22628872,-0.38257426,-0.14871915,-0.92141885,-0.4532636,0.48183152,0.61226,-0.7834303,0.39440307,0.80481464,-0.75875986,-0.17171921,1.0354577,-1.6491119,-0.39324987,-0.21758303,-0.062211834,-0.14448796,-0.45985016,-0.14064668,-1.0856575,-0.34150293,-0.5745336,-0.7324272,-0.7292025,0.9379868,-0.110477395,0.32991862,0.59097254,-0.0014658582,-0.64916545,-0.59970146,0.61558455,0.76172364,0.039162442,-0.14098959,1.4352889,2.403883,-1.1831859,0.012450845,0.13890864,-0.63598114,-0.2527706,-0.04326808,0.23768377,0.13276367,0.7666776,0.85238445,-0.19758672,-0.20272411,0.023017505,0.91143644,-0.5469599,0.18036562,-0.1764109,0.8114058,-0.72723925,-0.066010125,-0.1966999,-0.26624596,-0.22767426,0.48306948,-0.50551385,0.026242293,-1.4523466,-0.5100022,-0.91876,1.2454824,0.9781154,0.024681063,0.1412405,-0.76173234,0.5418289,-0.2917233,0.4146318,0.13353637,0.31865326,-0.21873201,0.51785624,0.039300837,-0.73856205,-0.236136,0.7142526,-0.5719194,0.71222484,-0.43192324,0.033813827,0.2677793,-0.72613174,1.0342805,0.66692483,-0.583092
223,0.9069729,-0.91904044,-0.9705631,0.6044746,0.9605791,-1.1656466,-0.002172122,0.5894361,0.08470241,-0.8461669,0.3348349,-0.5107226,-0.2245283,1.551232,0.63851523,0.61672187,0.05337687,0.42690375,-0.3431419,1.0064036,-0.9449379,-0.9650698,0.50478613,0.20208012,-0.28876144,0.5687745,-1.0573081,-0.066189416,-1.2324045,-0.2206211,-0.19663376,0.15842491,0.5803964,0.043801267,0.8133457,-0.27154413,-0.5680867,-0.3560425,0.48458138,0.41027632,-0.49874103,0.58016145,0.3032974,0.40200987,-1.5888749,0.24702945,0.55992025,0.11008849,-0.010656462,0.34434468,-0.26727274,-0.58208966,0.3045647,0.88085467,1.1933724,0.5873066,-0.069975354,0.18343662,0.16952777,0.46997932,-0.039213885,-0.2591036,-0.329681,-0.27476913,-0.70307577,0.3925086,-0.97561675,-0.5604986,1.1875197,-0.0009304,-0.7251319,0.042470895,0.08364721,-0.1905463,-0.73397535,-0.40416187,0.81281847,-0.058325414,-1.4131503,-0.23973797,-0.5075336,0.3389398,0.1629659,0.08104555,0.42312536,-0.410218,-0.3844603,0.42343745,-0.3227665,-0.00094280107,0.92961955,0.20245011,0.4128592,0.3555106,-0.3276714,0.59591985,-0.87107563,-0.36841366,-1.5933479,0.07514246
224,0.9060792,-0.012812637,-0.7391314,0.6666796,0.65228546,0.06468276,0.18399861,0.9036637,-0.2295395,0.4911406,0.0685978,-0.78563565,-0.23305222,-0.008033384,1.4978077,-0.28884184,0.5868991,0.59158474,-0.4685522,0.30032104,0.63250947,-1.0854329,0.6950757,0.28146648,0.35673028,0.49810413,1.4987004,-0.47715446,-0.61539686,0.6823269,0.11211035,-0.62568897,0.42418283,-0.1885949,0.3481851,-0.46387944,-0.5613479,-0.77134913,-0.85082,-0.24145012,-1.2546778,0.07897659,1.3389434,-0.45723957,0.543076,-1.3690186,0.6863135,-0.4901778,0.29202846,-0.29762408,-0.89471304,-1.1310631,-0.091791384,-0.16872403,-0.9048133,-0.82471305,-0.59656554,-0.39665917,0.17013428,-0.7547004,-0.015776549,-0.14223245,-0.6277268,-0.09636477,0.088402286,-0.19346607,-0.3621565,0.27806512,0.03910134,0.23336731,-0.7469786,0.4842632,0.5430984,0.48382726,-0.4047906,-0.33073115,1.1023741,0.8951526,-0.3702956,-0.6057579,0.4653939,0.63473505,0.5058944,-0.73988307,0.13325466,0.29350108,-0.46994746,-0.0061465898,0.37314078,0.11084277,-0.2789102,0.60157007,-1.4303259,0.62216806,-0.29747903,0.5231033,0.39380866,0.033855285,0.7780622,1.5989075
225,0.9057422,-0.025404198,-0.57865953,1.5444204,-0.49569523,-0.77765286,-0.12518205,-0.78540266,0.11826821,0.1102188,0.1342888,-1.3407503,0.48692942,-0.3412916,0.6487319,0.5335559,1.0726529,-0.28864786,0.26597917,-0.13990474,0.8033918,-0.48647538,0.52483404,-0.42742586,-0.9314438,0.41950867,0.44251126,-1.163003,-0.59149843,1.0168676,0.1764773,-0.41969466,0.03169509,0.6353963,-0.3278104,-0.26328015,-1.351107,0.30327502,0.60743004,0.5979999,0.33924082,0.10607762,0.88865733,-0.11478426,-0.7641775,0.21499395,0.031337153,-0.004733992,-0.77980876,-1.1659944,0.98009807,0.35682434,0.09587741,0.62992275,-0.12360723,-0.38884592,-0.07216668,0.23179676,-0.33534032,-0.33301684,-0.18208288,-1.0187404,0.14581181,0.74605244,0.2748466,0.5710283,-0.004338634,0.23792706,0.14494698,1.2981479,0.34003997,0.282985,-1.6020278,-0.5918179,-0.21008894,1.4696268,-0.27204055,-0.2796446,0.32088378,-1.6067022,0.7872924,-0.59384245,-1.1197169,0.3406486,-0.005811607,0.00659602,-0.24559505,0.8414247,1.3239834,0.57651794,0.3996747,0.02021159,-2.448251,0.13894005,-0.7028815,-2.275894,0.49441963,0.53721434,0.16899167,-0.5689486
226,0.90326864,1.0452079,0.3152924,-0.26642987,-0.73215634,-0.01477507,0.6823088,-0.322676,-0.65413785,0.60332817,-0.12437131,-0.0009791073,0.9686568,-0.60538423,0.95619905,0.66396266,-0.87301326,-0.4571104,-0.65033567,1.0046535,0.880364,-0.52659607,0.8182322,-1.0977105,-0.22396168,-0.5924686,-0.7646929,0.6713849,-0.8563223,-0.5402847,-0.4951327,-0.20886768,1.1218002,-0.54777473,0.83761257,-1.6364028,-1.4126363,-0.15775572,0.089609444,-0.89066595,-1.4280622,0.581081,-0.17556651,-0.79770714,1.7538807,0.8346218,0.5191769,0.090728536,-0.91340077,0.014320435,-0.35145068,-0.085414276,-0.6067828,-0.6379422,-0.74887794,0.8355339,-0.5422255,0.265885,0.05191682,0.36257204,-0.15087219,-0.2880613,-0.10097073,0.23526028,-0.9452188,0.16846804,-0.97731155,-0.20021507,1.1776218,1.0404563,-0.35653153,-0.9697591,-0.18440287,-0.8094109,-0.71165776,0.016239775,-0.4952099,1.9611415,0.8704022,-0.2152513,0.40394577,0.0011743743,-0.31207445,0.065864146,0.050129134,-0.6028959,-0.22305979,0.11259027,-0.6704169,0.646257,0.08509119,1.814647,0.36153215,0.2504568,-1.3775331,0.15631145,0.650332,-0.8073761,0.6360855,0.15576659
227,0.9026011,-0.5014619,0.16280061,-0.22889493,0.67729765,1.1256423,0.056514733,0.14255884,-0.57523197,-0.27663392,-0.4766809,-0.01151622,0.011170297,0.42743495,-0.92590934,-0.9674432,0.58250195,0.6155408,-0.27908015,0.75813204,0.6485711,-0.76562303,0.12536399,-1.091193,-0.8917884,-1.1178735,0.14749551,-1.1078278,0.771633,0.8600374,-0.74079335,0.44204774,0.85232824,-0.697031,0.05800046,0.55473816,-0.7018182,-0.8104921,-0.5787208,0.22871031,0.22297634,-0.15210055,0.80982774,1.3320355,-0.6968091,0.3655806,1.1616784,-0.22091359,0.18345428,-1.3246009,-0.18110766,-0.22972745,-0.5283682,-0.36434633,0.38803086,0.702944,-0.96608114,0.08534005,-0.591834,1.1429865,1.347314,-0.22343333,-0.82369876,-0.024696194,-0.8625161,0.5107189,-0.6246345,0.009621798,0.6756279,-0.71090966,0.11262225,-0.27503622,-0.2758175,0.9841474,-0.45817593,-0.4942968,-0.6595614,-0.44648966,-0.2291993,0.6735759,0.06052406,0.41017723,0.89164853,0.5299949,-0.76739764,-0.10107015,0.685373,0.11767874,0.959193,-1.3220879,0.12741484,0.2089948,0.691157,-0.7673132,-0.6108623,0.15605077,-0.58298016,-0.2610387,0.067659445,0.57560116
228,0.90116984,0.005532049,0.10758064,0.57408,0.48779425,0.72977537,-0.08216487,-0.32822746,-0.4116668,-0.07836497,0.08082019,-0.24775343,1.1875012,-1.3080455,-0.38992321,0.30230352,0.12666225,-0.84724116,0.052798223,0.018270575,1.3480054,-0.31560656,0.24393588,0.39658067,1.0796256,-0.42029727,0.006778981,-0.17395516,0.21620613,0.92685336,-0.6345965,0.6211466,0.65949124,-0.027350305,0.54546905,0.0015134257,-1.0928134,0.94761,0.8750489,-0.79143655,0.45112643,-0.31816843,0.047037918,-0.6881094,0.21121223,-0.5899026,0.27812162,-0.016462663,-0.33568668,-0.08985394,-1.1514624,-0.9212011,-0.002138167,-0.195041,0.40014192,-0.13684638,0.1822569,0.045584593,-0.8926836,-1.1499935,-0.47134918,-1.476063,-0.4655063,-0.6646771,-0.58464974,0.25556725,-0.33032092,-0.1599816,-1.3145849,-0.7939856,0.14708939,-0.22549857,-0.79442894,0.33771497,-0.6519115,1.2622094,0.5385629,1.3143272,0.3987267,0.43250853,0.56311846,0.60502815,-0.18116717,0.32029128,-0.15655074,0.024234248,0.6547193,0.352514,0.8368153,0.8649258,-0.35923132,-0.2585993,0.34956786,-0.4571373,-0.08999789,0.49688265,-0.17142192,-0.27926213,0.4352769,0.82149446
229,0.89979523,0.052062795,0.319537,0.41565144,0.26534858,-1.3293295,-0.16248101,0.101127766,0.107386075,-0.26167944,-0.4638279,-0.5016139,-0.45755395,0.73203564,0.77201736,0.30941403,-0.5223697,-1.4336512,-0.05576293,-0.79721737,0.66535777,0.315802,0.7594151,0.2550496,-0.9118775,-0.10605322,-0.22711328,-0.5471836,-0.49508238,0.19288826,0.06703009,-0.4458888,-0.9526775,-0.22611211,-0.19748694,0.28222862,-0.5619005,0.7059938,0.27729174,0.06527264,0.20569542,0.41676962,-0.30116555,0.24822724,-0.6390728,0.42614192,-0.85794437,-0.8101833,0.25385866,1.1013093,0.05146227,-0.98035526,-1.2225286,-0.8016722,0.36133802,1.4062805,-0.42395937,-0.53850347,-0.9901783,0.77783805,0.5285566,-2.146023,0.40962777,0.7763899,0.32307714,1.0773455,0.36001953,-0.9370435,0.86525506,-0.7372403,-0.056690045,0.018387042,-1.1963961,-0.22989707,-0.46961397,0.8743032,0.59206647,-0.3948115,-0.08264077,0.24157137,-0.34671313,-0.09375369,-0.10157096,0.011491097,0.5740144,0.024023144,0.0118908975,1.5662302,-0.43201497,-1.335109,-0.2174542,-0.63638514,-1.0047077,0.5001261,-0.4588292,-0.1290138,-0.0113025345,0.169399,-0.2335026,0.13576151
230,0.8947951,-0.9187607,0.0015997458,0.83117545,-0.25543827,-0.3346197,-0.6016511,-0.32513088,-1.0603276,0.17018089,-0.18132865,-0.18703,0.21964325,-0.76288587,0.47457692,-0.5620685,-0.098120846,0.42175728,-0.3110483,0.44464633,1.0528438,-1.1900247,0.06257754,-0.5101755,0.55577147,-0.3877708,-1.0316229,-0.71462613,0.24712747,0.29857177,-0.067339376,-0.5766066,0.25836122,0.3807726,-0.19373068,-0.118115194,-0.12017368,-0.5513291,-0.8839119,0.026642561,-0.6829867,-0.115730256,-0.18670854,0.18624303,-1.1941607,-1.7514343,-1.4414655,0.40231442,0.093905754,0.50149065,-1.3295497,-1.012098,0.35173976,-0.0028843987,-0.20078179,1.0741609,0.3268379,-0.6344592,-0.39130974,-1.3368468,0.56366193,1.0013309,-0.7364784,0.95789695,0.23601425,0.59148663,1.3128481,0.9879812,-0.5321398,-0.026335921,-0.42879742,0.28581208,0.6742076,0.2881483,0.19345288,-0.07710866,0.71962786,0.13059847,-0.80362433,-0.5593804,1.0111977,-0.2730705,0.30742034,-1.0641061,-0.020521462,-0.36920756,0.2572322,0.7325824,-0.7995041,0.90282285,-0.71684045,0.86205584,0.17373388,-0.1323102,-0.83663464,-0.5286811,0.36444107,-0.13215551,0.25939035,0.59864134
231,0.8927195,0.079696506,-0.30025005,-0.34869844,-0.15179619,0.31857806,-0.08735592,-0.66028124,-0.41254243,0.533398,-0.10490931,-0.9700466,-0.22353837,-0.7786036,0.6239619,0.44880977,0.86891246,0.22886968,-0.41944984,0.03233037,1.6998675,0.23800373,0.7071938,0.064159855,-0.4647805,0.5900893,0.21345283,0.68781143,0.3328961,0.19270098,-0.60923123,-0.01699584,0.027186409,1.1026626,0.28009436,-1.0449251,0.6072673,0.6715004,-1.1359042,1.5586467,0.24264826,1.7232246,-0.16796559,1.3164666,0.49536836,0.5993775,0.4508056,1.240968,0.6244324,-0.2749662,0.47202057,0.0064276,0.46209148,0.14137276,0.5872825,0.38838732,-0.10582381,0.73275983,-1.0392224,-0.392462,0.7093095,1.1426013,-0.7961362,-0.25536934,-0.732139,-0.35059017,-0.3406897,-0.5571952,-0.7152644,1.1243681,0.36559242,0.1640625,0.36032534,0.057773,-0.100487195,-0.8570132,0.5948779,1.1735988,-0.57706374,-0.04200299,0.019077063,-0.86040294,0.20899567,0.13144298,0.29453105,-0.114045784,0.88530606,0.31414106,0.91162336,-0.55275625,0.29963395,0.10170767,0.20862599,0.5450721,0.95705086,0.5963702,-0.40244013,0.44438297,0.58493185,-0.4753558
232,0.89050305,-0.07741994,0.23993231,0.74062556,0.6984922,0.41347772,-0.003675411,0.15250537,-0.34671378,-0.35952273,0.8380692,0.4695455,0.37343273,0.59901965,-0.03375696,-0.39633632,-0.29935616,-1.017821,-1.8054268,-0.57604873,-0.31525016,-1.004598,-0.20343974,-0.79742676,0.12816119,-0.25089705,-0.5784485,-0.40667757,-0.010249567,-0.36993986,0.5879098,0.31768185,0.23500048,0.49743712,-0.3479431,-0.5946565,-0.24097596,-0.83205193,-0.965188,1.0808848,-0.13859178,0.79957914,-0.0015999348,-0.7777293,0.5755643,0.48491263,0.036881916,-0.09057534,-1.2632596,-1.060955,-0.036866914,-0.22907335,-0.3722107,0.3161891,0.090509765,-1.0129498,-0.28276256,0.31455016,0.016314158,0.22621259,-0.600573,0.9818806,0.7000312,-0.06812429,-0.96677935,-0.076651596,1.0532498,-0.7516913,0.8454983,0.09981212,-0.03194185,0.90929073,-0.12577915,-0.106442116,-0.7511843,-0.18537948,-0.111913204,0.015253472,-1.0309117,-1.2416136,-0.7134265,-0.8868645,0.85439616,0.36449963,0.8627895,0.54502743,0.86550945,0.4857747,-0.5506702,0.20346051,0.4006408,0.30275184,-0.8300933,-0.72179705,-1.274949,0.16640368,0.5629675,0.76526093,0.60947573,0.74068534
233,0.89019537,-0.024365965,-0.22979042,-0.7815216,0.28398493,0.687734,0.17732885,-0.6899734,-0.39742905,-0.24094169,-0.33481517,0.007993574,0.15672958,0.21103247,-0.5271176,-0.186856,-0.97648937,-0.18959205,0.56386805,0.08289756,-0.55100745,-0.58224684,-0.05158824,0.26029375,0.18651927,0.8321541,-0.3006615,-0.21417119,-0.20793031,-0.4850651,-0.68455607,-0.3785864,0.93749243,0.1804384,-0.92318,-0.21327978,-0.5469883,1.1763258,-0.6087527,-0.17917661,-0.7216813,-0.076787286,0.6327817,0.29151556,0.77967006,0.048300833,1.4239172,-0.30714452,0.42129058,-0.7825615,-1.0831823,-0.46124732,-1.1188939,-0.3180928,-1.0738337,-1.2419012,-0.75769717,1.1149398,-1.366667,0.6917727,0.3951254,-1.2711043,0.70193833,1.6349801,-0.4965556,0.7102485,-0.0382748,0.15341927,0.9337796,-0.16200557,0.5752451,0.7059484,0.27666274,0.10867329,-1.3434745,-1.0988098,-0.65297127,0.4295664,-0.75607514,-0.04739858,0.9426162,1.3379357,-0.10670633,1.0677966,0.39644426,0.63053745,0.066535406,-0.3059608,-0.45878345,0.10164172,-0.60182446,-0.05315931,0.13862033,0.171424,-0.69127107,-0.91418976,0.35473368,-1.3958232,0.95186293,0.32699487
234,0.889926,-1.2079713,-0.56956804,-0.45360035,-0.17128748,0.4936554,-1.4136927,-0.50527537,-0.2156712,1.1044136,-0.6640684,0.49914822,-0.42707163,0.4612554,-0.636888,0.40304554,-0.44257754,0.83620125,0.058041643,0.069666274,1.9179258,0.14651775,1.3297397,-0.3610767,0.4380729,-0.24298102,0.34786013,0.61303043,0.06643501,0.5965477,0.62736565,0.4243958,-0.7689795,0.028312504,0.80535126,-0.15699908,-0.17154486,0.17420885,-1.324604,-0.6037224,-0.551535,0.33294782,-1.1000763,0.22105958,0.2184273,-0.45421332,-0.57138723,-0.4466902,0.50107515,-1.391254,0.27453792,-1.4216406,-0.10268661,0.097401045,0.023804191,-0.24708839,-0.9645103,0.09315609,-0.28010407,0.19465889,-0.5011766,-1.3993315,0.13525607,-0.08654094,0.65039104,-0.180778,0.30324757,-0.46338105,1.2374628,-0.028169045,0.086980656,-1.2178593,-0.27062252,0.5325393,-1.1726009,0.3165675,0.18220125,-0.406092,-0.25327817,0.12112189,-0.10300116,0.3066735,0.10931055,0.6883397,-0.17258753,0.69503695,0.642815,0.07825648,0.31803444,0.08226429,-0.56530553,-0.8492057,0.26726505,0.7817697,0.12189248,0.020904671,-0.33602107,0.550362,-0.004011163,0.49716255
235,0.8890786,-1.6162641,-0.22531146,0.29393056,1.1360451,0.6506691,-0.6311853,-1.2838252,-0.4570547,0.92171293,-0.52182376,-0.061769497,0.04089993,-0.059184596,0.8237675,-0.3851547,0.7607481,0.53614795,-0.38022727,0.5785225,1.1633797,-0.68567955,-0.11683719,0.35240448,-0.41072896,0.28243378,0.7690811,-0.34482098,-0.8139431,1.4475379,-0.10024236,0.43036133,0.92384905,1.1865073,0.6605129,-0.17339441,-1.5169642,0.0733903,-0.6541119,0.62515545,0.3905346,0.2916228,-1.1119851,0.053192228,1.3705604,-1.2436429,0.58004206,-0.29989317,0.8903442,0.6277308,0.9963371,1.0637468,0.3838885,0.64621544,0.30189005,0.176251,-0.47065434,-0.119734906,-0.2663523,0.1734816,1.382806,0.11793975,0.6730833,-0.447958,0.21082704,-0.21158668,-0.6813405,-0.11782694,-0.21539398,0.019790383,0.28998277,-0.4994731,-0.37974834,0.79789406,-0.42118967,-0.40269336,0.3246883,0.9482957,0.05282747,-0.6209528,-0.19428973,-0.03686945,-0.12782693,0.14786945,0.8233929,0.20041555,-0.54493225,0.19151184,-0.9802205,1.3718411,0.77159196,-0.7433027,0.8203309,0.31218073,-0.13476849,-0.7269768,0.36083326,0.08410393,-0.12666345,0.023856238
236,0.88625604,-0.16353926,-0.7905852,0.27219495,-0.88603526,-1.9778091,0.075467,-0.17141141,0.09363829,-0.92844033,-0.1370587,-0.6127788,-0.39237407,-0.95834464,0.15938108,-0.50554246,0.051808376,-0.031341445,0.062091373,0.7559655,-0.4505661,0.03227457,1.0203617,0.82906103,-0.48957172,-0.089703426,-0.66908664,-0.7224079,-0.021831676,-0.6507196,0.3664181,0.5477876,0.28277785,0.7917659,-0.87461275,-1.0091031,0.042953856,-0.04046213,0.49900192,-0.2788339,-1.7687744,-0.9115204,0.22136189,0.8245249,0.77863574,-0.80709445,0.18792741,-0.03289077,0.13284421,0.13446045,-0.26264748,-0.13431543,-0.18704757,0.3389291,-0.44286028,0.70905286,-0.501996,1.9837458,-0.6334621,0.65036917,-0.15366778,-0.13115272,0.15796342,1.0149385,-1.4125623,0.24400157,-0.04476284,-0.67652524,0.4120188,0.59047174,0.4944365,1.3704706,-0.21606317,-0.63769513,0.96226656,0.15487687,0.45731425,0.09310515,-0.9295384,-0.50773513,0.6520157,1.335696,0.37625048,-0.08584199,0.61211413,0.5041619,-0.25671378,0.056239624,-0.007428108,0.82922703,0.91888094,-0.6984029,-0.07977348,0.17184462,-0.79260355,-0.40783307,-0.34157294,0.15109622,0.9718331,-0.3358988
237,0.88503504,-0.5387161,0.32370973,0.25104702,0.34353077,-0.06325759,0.028710812,-0.86460614,0.0099562295,0.57607,-0.39805648,-0.39763317,-0.5360425,-0.7408508,-0.6628579,0.5126138,0.13033305,0.6675322,-0.7537624,0.6299911,1.183802,-0.58082175,0.08485357,-0.702381,-0.41628495,0.97429854,1.820245,-0.74641025,-0.074086696,0.8810041,-0.46373102,0.2970846,-0.30839366,-0.581732,-0.7185846,-1.3983904,0.016753746,0.57083946,-0.87252015,1.2157117,-0.40040705,0.30891845,0.19515914,0.88533187,0.43029526,-0.60875374,-0.18390377,0.030027684,0.87007916,1.04237,-1.1000324,0.28457862,-0.104031056,-0.6313719,-1.3023533,-0.12574786,0.20664552,-1.3670306,-0.19200079,-0.043839898,-0.57325304,0.65114367,-0.19947694,-0.5471989,-1.0025188,-0.050504852,0.40640703,0.2592833,-0.13211301,0.08455202,-0.40273392,0.098699406,0.19660878,1.342699,-0.94441694,0.01806339,-0.07510437,0.854125,-0.5628531,-0.22844833,0.6461606,-1.6696795,0.09202919,0.5041636,-0.43497452,-0.46792212,1.4509594,0.70518345,-0.30469894,-1.0454473,-0.7133164,-0.8598564,-0.39193106,-0.28181747,0.8926922,-0.08413922,-0.80906653,0.72039765,0.5230022,0.19718209
238,0.8829504,-0.53758436,-0.43152535,-0.10208274,-0.03542213,0.076297626,0.080501616,-0.097545445,-0.3546944,-0.28002042,0.8267728,-1.2319784,-0.51757646,0.13512485,0.50949454,-0.051072765,0.09660763,-0.9404438,1.3744372,0.68798167,-0.29368213,-1.1065528,1.2096574,-0.47422418,0.54519796,0.5391106,0.6004372,-0.7931374,-0.28500077,0.08815703,0.45759782,-0.19424441,-0.7921029,-0.07068853,0.48299,-0.24317102,-1.2435153,0.37858158,0.28133568,0.80644864,0.87864953,0.9178789,-0.5412858,0.88684684,0.90225613,0.3560337,-0.17636502,-1.1296192,-0.6775622,0.8227239,0.36349002,-0.66601825,-0.48600528,-0.49897787,-0.14947139,0.81827575,-0.724921,-0.1633919,0.17873812,0.28962505,-0.18038967,-0.41776732,0.40502304,0.9953427,-0.3684643,0.79524106,-0.32455406,0.28962404,0.52288383,-1.237392,-0.2860998,0.094943896,-0.37487087,0.071994804,-0.8929781,-0.60323083,0.3098116,-0.6704662,0.098649494,-0.18475626,0.37905622,-0.12783194,0.20192403,-0.7220296,0.81455284,0.5929054,0.88010526,0.50956583,1.0302684,-0.88865495,0.60192037,0.013408198,0.6345406,1.0078344,-0.279372,0.78997904,0.2041225,-1.1577932,0.7504837,-0.48167214
239,0.8813212,-0.20831299,0.33374068,1.170004,0.4116449,1.1240909,1.1774179,-0.8298539,-0.6919063,-0.23831034,0.7146228,-0.052195955,-0.542265,-0.20083591,0.20514087,-0.38628313,0.38888648,-0.019827733,-0.445606,-0.739058,-0.37136343,-0.5511191,0.3083051,-0.118062764,-1.0846629,-0.57908183,0.39844584,0.16681091,-0.10934109,1.1884724,-0.417021,0.36644006,-0.2792726,0.5052514,-0.5317337,-0.5861418,-0.29567343,0.008039209,-1.0920255,-0.7399384,-0.38834855,0.9325778,0.6424873,-1.7526922,0.4081074,0.7235305,-0.53388864,-0.21633372,0.08741098,-0.20499986,0.17508632,-0.8451251,-0.14742693,0.87392896,1.3650776,-0.35672453,-0.36386245,-0.9254965,0.55602264,0.5701997,-0.8554616,-0.11212496,1.1074452,-0.06171562,-1.6033261,0.1754865,0.41848597,0.33201322,1.3172736,0.112531856,0.41338587,0.9967372,-0.85033154,1.2787445,-0.8324757,-1.1229336,-0.49962166,-0.02316302,-0.06580326,-0.2278295,0.03483477,0.6655504,0.7502953,1.2057947,0.33841163,-0.57831967,0.25424016,0.73093987,0.703345,0.5255927,0.57932526,-0.58670264,-0.6315907,-0.34488586,-0.36417922,-0.5097498,-1.3746554,-0.4490486,-0.28910196,0.21884336
240,0.88004255,0.16033942,-0.21872593,0.46341342,0.92191565,0.0079008,-0.45885426,0.12073012,-1.2377377,0.24497604,0.27109912,-1.2507752,0.39981562,-0.202355,-0.27807495,0.46187085,-0.015231388,0.7934519,-0.0727023,0.90674955,-0.20618664,0.69878536,-0.8972273,-0.34296745,-1.2675834,-0.07278021,-0.53699315,-0.81036454,-1.0657693,0.19248463,-0.037379093,-0.082005806,0.35314378,-0.70475745,0.07030583,-0.96109056,-0.35910234,-0.46128216,0.93714553,0.39568403,1.7343322,0.7429186,-0.7381268,-0.0920615,0.6969146,0.63124657,0.22650532,-0.44050515,0.9964174,-0.8240822,0.39808306,-1.5151763,1.2598622,0.36207452,-0.391439,-0.1490418,0.08033337,0.292389,-1.2998569,0.6037297,-0.34300274,0.18282843,0.9710018,0.20373365,-1.1688759,-0.1225169,1.2085302,-0.8557398,-0.19572066,-0.20088933,-0.052724615,-0.47254032,-0.38347873,-0.1932988,-0.89108235,-1.0616943,-0.5829724,0.550718,-1.2384461,-1.256436,-0.6975949,-0.10084398,0.42794752,0.30949703,0.36037782,-0.6369343,-0.22587076,-0.8291389,-0.6861675,0.51577973,-0.124473475,-0.23889938,0.7938494,-0.39122328,-0.8424733,-0.29641506,-0.0028221426,0.2947902,0.21985899,0.49110132
241,0.8793876,-1.4344472,-0.49045798,0.5854805,0.43220294,0.33508247,-1.2834891,-0.16197643,-0.18641356,0.21803276,1.2314452,-1.036657,-0.5573646,0.22075413,1.2166176,-0.13540126,0.04867614,-0.24855006,-0.20544516,0.16167459,-0.42892742,-1.2872697,0.62031084,0.093559615,-0.50662255,0.111330606,-0.13222277,-0.2193023,-0.21791753,0.26304296,-1.1621164,0.7626421,-0.59987223,-0.76817775,-0.020382034,-0.50105184,-0.6407098,-0.6415964,-0.08061549,1.0115066,0.3487842,0.18721774,-1.2921547,0.28010684,0.015162928,-0.4359707,1.5051806,0.03504323,-0.38686633,-0.62677735,-0.40187615,-0.60560906,-0.20914698,0.71592534,0.6791946,-0.8535529,-0.5712,0.6167468,-0.0882123,0.35725102,0.11462761,-0.51100105,-0.4022987,0.33261684,-0.34496945,-0.8647145,-0.47542706,1.4522246,1.0611081,0.5823888,0.2839391,0.69089204,0.29801401,1.1574703,0.3929759,-1.4817185,0.9043257,-0.14634986,-0.8950437,1.5734663,-0.07372534,-0.5634382,0.062888265,0.78204846,0.1657015,-0.6013727,-0.015701631,-0.43802822,0.06552279,1.6677548,0.6741379,-0.19563301,-0.0832374,0.26458257,-1.0082786,-1.2737389,0.12002312,0.24681276,0.14045213,0.69294435
